name,ra,dec,l,b,alphaKW,alphaKW0,AKHerschel,J_flux,J_flux_err,Jmag,H_flux,H_flux_err,Hmag,Ks_flux,Ks_flux_err,Ksmag,W1_flux,W1_flux_err,W1mag,W2_flux,W2_flux_err,W2mag,W3_flux,W3_flux_err,W3mag,W4_flux,W4_flux_err,W4mag,J_flag,H_flag,Ks_flag,W1_flag,W2_flag,W3_flag,W4_flag
star_2349,84.60743749999997,-5.369706666666667,209.3673914410476,-18.674461522023286,-0.64,-0.68,0.208,13.870378648102832,1.3870378648102832,12.651,19.765142810978038,1.9765142810978038,11.786,20.35778179779991,2.035778179779991,11.288,17.3427026624472,1.73427026624472,10.629,14.594790982914995,1.4594790982914996,10.177,19.71073923244794,1.971073923244794,8.015,47.85883215230637,4.785883215230637,5.606,1,1,1,1,1,1,1
star_2350,84.60849999999999,-7.633120833333334,211.51253660630562,-19.683535077782658,-0.83,-0.89,0.443,25.309776905437513,2.5309776905437515,11.998,34.03297828633372,3.4032978286333724,11.196,29.425947454707522,2.9425947454707524,10.888,18.01012712278202,1.801012712278202,10.588,14.23632453336403,1.423632453336403,10.204,18.997782549317005,1.8997782549317006,8.055,39.33345507534226,3.933345507534226,5.819,1,1,1,1,1,1,1
star_2351,84.61164999999998,-6.848668611111111,210.7677372213961,-19.333513307840892,-0.77,-0.8,0.534,7.531618561222298,0.7531618561222299,13.314,11.767926755361172,1.1767926755361173,12.349,10.77284608836699,1.077284608836699,11.979,8.052241252244098,0.8052241252244099,11.462,6.896009953832035,0.6896009953832035,10.991,8.439231733715832,0.8439231733715833,8.936,18.1285094286071,1.81285094286071,6.66,1,1,1,1,1,1,1
star_2352,84.61531666666666,-6.914917777777778,210.83235134106098,-19.359693725369496,-0.65,-0.65,0.812,47.91685626389397,4.791685626389397,11.305,62.61811020974367,6.261811020974367,10.534,60.46867538299122,6.046867538299122,10.106,43.48272754087912,4.348272754087912,9.631,34.371452052925896,3.4371452052925897,9.247,53.00330032322837,5.3003300323228375,6.941,130.4854527488007,13.04854527488007,4.517,1,1,1,1,1,1,1
star_2353,84.61839166666665,-7.833530833333333,211.7082866343905,-19.762947013414664,0.0,0.0,0.312,0.8783918893556691,0.08783918893556691,15.647,1.0025359538668048,0.1002535953866805,15.023,1.025015552876358,0.10250155528763581,14.533,0.7189799479443784,0.07189799479443784,14.085,0.7148219496541344,0.07148219496541344,13.452,0.84859977520318,0.084859977520318,11.43,2.2822441197623644,0.22822441197623644,8.91,1,1,1,1,1,1,1
star_2354,84.62086249999997,-7.016249166666666,210.9311919079523,-19.399751259368305,0.0,0.0,0.598,1.4958509343918045,0.14958509343918044,15.069,2.0021654216917875,0.20021654216917875,14.272,1.8964022203355244,0.18964022203355246,13.865,1.237988978410502,0.1237988978410502,13.495,1.038957732493745,0.10389577324937449,13.046,0.8346471454134728,0.0834647145413473,11.448,2.8000262109995653,0.28000262109995655,8.688,1,1,1,1,1,1,1
star_2355,84.63323749999999,-6.8775127777777785,210.80521480978143,-19.327135155214282,-1.35,-1.36,0.578,16.47738605446828,1.6477386054468282,12.464,24.227017702254148,2.422701770225415,11.565,22.40425232065482,2.240425232065482,11.184,13.63693524498183,1.3636935244981832,10.89,11.57171901873392,1.157171901873392,10.429,9.27903712641169,0.9279037126411691,8.833,9.04403213470465,0.9044032134704652,7.415,1,1,1,1,1,1,1
star_2356,84.63617499999998,-7.514490833333333,211.41232746494325,-19.606601383098273,0.0,0.0,0.926,13.185248432714307,1.3185248432714307,12.706,16.561510971390476,1.6561510971390476,11.978,12.357495333306542,1.2357495333306543,11.83,8.194392802650357,0.8194392802650358,11.443,7.294539489033711,0.7294539489033711,10.93,3.590069964878448,0.35900699648784484,9.864,2.598735605577974,0.2598735605577974,8.769,1,1,1,1,1,1,1
star_2357,84.64094166666665,-7.284141666666667,211.19525077356732,-19.50058590233675,-2.21,-2.21,1.261,58.30265296570657,5.830265296570658,11.092,73.29932184693493,7.329932184693494,10.363,58.49657721307676,5.849657721307676,10.142,28.86135908743275,2.886135908743275,10.076,17.30604703357246,1.7306047033572463,9.992,2.6515688744059087,0.2651568874405909,10.193,5.071799736369272,0.5071799736369272,8.043,1,1,1,1,1,1,1
star_2358,84.64419166666666,-6.963199722222223,210.89169519600546,-19.35545479118207,-0.87,-0.98,1.72,1.7655837257215687,0.1765583725721569,14.889,3.864559129974634,0.3864559129974634,13.558,4.685225033913448,0.4685225033913448,12.883,3.7009803414832345,0.3700980341483235,12.306,3.68636114336536,0.368636114336536,11.671,2.5067031823823265,0.25067031823823266,10.254,7.8119975207241685,0.7811997520724169,7.574,1,1,1,1,1,1,1
star_2359,84.6460333333333,-7.153611111111111,211.07348314379718,-19.438267522386703,0.0,0.0,1.75,0.008800114382135254,0.0008800114382135254,20.645,0.017262351542568718,0.0017262351542568718,19.433,0.11448021994110767,0.011448021994110769,16.913,0.19280432786653448,0.01928043278665345,15.514,0.758224615755843,0.07582246157558431,13.388,0.4503010010024962,0.045030100100249625,12.118,3.0280434090990553,0.30280434090990554,8.603,1,1,1,1,1,1,1
star_2360,84.64663333333331,-7.838823611111111,211.7264066888953,-19.740144817844076,-0.52,-0.54,0.627,84.04043991079784,8.404043991079785,10.695,105.56013978241276,10.556013978241277,9.967,87.0022441700619,8.70022441700619,9.711,46.807643591500344,4.680764359150035,9.551,32.31453267829442,3.2314532678294423,9.314,84.859977520318,8.4859977520318,6.43,203.96802786322547,20.39680278632255,4.032,1,1,1,1,1,1,1
star_2361,84.64840833333331,-7.306585833333333,211.2200803279076,-19.503871716836947,0.0,0.0,1.166,0.030909239313120722,0.0030909239313120724,19.281,0.14910766065828418,0.014910766065828418,17.092,0.29698222394204404,0.029698222394204405,15.878,0.3550722876847063,0.03550722876847063,14.851,0.30831728975355943,0.030831728975355945,14.365,0.7500719287115843,0.07500719287115844,11.564,3.238635684479485,0.3238635684479485,8.53,1,1,1,1,1,1,1
star_2362,84.6498333333333,-6.971014444444444,210.90175210878198,-19.353906422029407,-0.53,-0.75,1.85,1.4258975311435138,0.14258975311435138,15.121,4.016982656404687,0.4016982656404687,13.516,5.33495124835458,0.533495124835458,12.742,4.5615955705993585,0.4561595570599359,12.079,4.850626998194584,0.48506269981945843,11.373,6.891327861562358,0.6891327861562359,9.156,15.760213511017351,1.5760213511017351,6.812,1,1,1,1,1,1,1
star_2363,84.65250833333332,-7.776237777777777,211.66941391090984,-19.707393556932463,-1.3,-1.32,0.57,29.08628914235551,2.9086289142355515,11.847,39.00317455340904,3.900317455340904,11.048,34.47707829552396,3.447707829552396,10.716,19.85714368093506,1.985714368093506,10.482,16.12121907272071,1.612121907272071,10.069,13.474197611290395,1.3474197611290395,8.428,15.358970165422214,1.5358970165422214,6.84,1,1,1,1,1,1,1
star_2364,84.65272916666665,-7.1833736111111115,211.10490060083487,-19.445495336768843,-0.16,-0.25,2.027,14.550848436138088,1.4550848436138089,12.599,28.91345273968947,2.891345273968947,11.373,34.12954159174073,3.4129541591740735,10.727,28.439160893971277,2.843916089397128,10.092,33.097704917164165,3.309770491716417,9.288,87.7208663849298,8.772086638492981,6.394,200.24519179656448,20.02451917965645,4.052,1,1,1,1,1,1,1
star_2365,84.66468333333333,-6.991732777777778,210.9283638520067,-19.349894979628672,0.82,0.54,2.486,0.01964664134536131,0.001964664134536131,19.773,0.3843261688196237,0.038432616881962374,16.064,2.6639769029775726,0.2663976902977573,13.496,5.622335767763775,0.5622335767763775,11.852,15.944021806955474,1.5944021806955475,10.081,48.607458313184836,4.860745831318484,7.035,208.7190535617642,20.871905356176423,4.007,1,1,1,1,1,1,1
star_2366,84.66587499999999,-6.974862777777778,210.91289868813976,-19.34134684362124,0.0,0.0,4.051,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,1.3131987332537776,0.13131987332537776,14.264,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2367,84.66664166666665,-7.011738888888889,210.9482799950696,-19.35703159258011,-0.77,-0.9,2.802,0.975637123439512,0.09756371234395121,15.533,1.910292878439008,0.19102928784390083,14.323,2.2905008386484624,0.22905008386484627,13.66,2.147418935236447,0.2147418935236447,12.897,2.117375481003525,0.2117375481003525,12.273,1.4938359693167045,0.14938359693167044,10.816,5.053148912803151,0.505314891280315,8.047,1,1,1,1,1,1,1
star_2368,84.66672916666666,-6.949513333333334,210.88922588943402,-19.329332446127722,0.0,0.0,1.73,0.3726390097165856,0.03726390097165856,16.578,0.6526794766728661,0.06526794766728661,15.489,0.7782702958973443,0.07782702958973443,14.832,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2369,84.66712916666665,-6.987447777777778,210.92543621946032,-19.345817667072723,-0.6,-0.7,3.002,11.665095994930818,1.1665095994930819,12.839,24.51884209012101,2.451884209012101,11.552,36.57046269446004,3.6570462694460044,10.652,40.95592869919128,4.095592869919129,9.696,48.59570417993883,4.859570417993883,8.871,57.26679953153234,5.726679953153234,6.857,99.07454734333956,9.907454734333957,4.816,1,1,1,1,1,1,1
star_2370,84.66873333333332,-6.9727669444444444,210.9122431915465,-19.337874151172652,0.32,0.13,4.051,5.106088255759376,0.5106088255759377,13.736,41.56233673338047,4.156233673338047,10.979,73.91463814579367,7.391463814579367,9.888,637.847383353596,63.784738335359606,6.715,1315.218411012847,131.5218411012847,5.29,1410.921698086142,141.09216980861422,3.378,3460.6852090622738,346.0685209062274,0.958,1,1,1,1,1,1,1
star_2371,84.66910833333331,-7.039953888888888,210.97623319155807,-19.367355652992117,-0.72,-0.79,1.378,3.5816926612024047,0.35816926612024047,14.121,6.14186062085641,0.6141860620856411,13.055,6.279577940017786,0.6279577940017786,12.565,5.08062075762981,0.508062075762981,11.962,5.318606741143831,0.5318606741143831,11.273,6.5993765979949535,0.6599376597994954,9.203,11.73713491723979,1.1737134917239789,7.132,1,1,1,1,1,1,1
star_2372,84.67279583333331,-7.031262777777778,210.96969791347553,-19.360220211406567,-0.8,-0.85,1.931,6.043497086281896,0.6043497086281896,13.553,12.402235012943178,1.240223501294318,12.292,13.363815006443547,1.3363815006443547,11.745,11.249074117651949,1.124907411765195,11.099,10.171801575907299,1.01718015759073,10.569,8.984686176930458,0.8984686176930459,8.868,24.93228581134448,2.4932285811344483,6.314,1,1,1,1,1,1,1
star_2373,84.67304583333332,-7.099844999999999,211.03497437397684,-19.390411919607082,-0.07,-0.5,2.255,0.10916623116466126,0.010916623116466127,17.911,1.6730154693638961,0.16730154693638963,14.467,6.949130301765156,0.6949130301765156,12.455,9.85182702991143,0.9851827029911431,11.243,16.68007041515866,1.668007041515866,10.032,23.632132468405068,2.3632132468405067,7.818,71.37762557904108,7.137762557904108,5.172,1,1,1,1,1,1,1
star_2374,84.67483749999998,-6.9453780555555555,210.8890869247785,-19.32028443663356,-0.6,-0.88,1.526,0.12453410876752564,0.012453410876752564,17.768,1.5314398952902588,0.1531439895290259,14.563,3.0954974823477777,0.30954974823477777,13.333,7.209693100964304,0.7209693100964305,11.582,9.958590620552824,0.9958590620552825,10.592,5.663734835601389,0.566373483560139,9.369,13.513321109496479,1.351332110949648,6.979,1,1,1,1,1,1,1
star_2375,84.6754208333333,-6.978565,210.92087208242378,-19.334499863584956,0.0,0.0,3.747,1594000.0,159400.0,0.0,0.02807371952054144,0.002807371952054144,18.905,0.15119257202178887,0.015119257202178889,16.611,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2376,84.67777916666665,-7.058401111111111,210.9978040729493,-19.367825413684667,-0.61,-0.87,1.829,0.27522527672727165,0.027522527672727167,16.907,1.0861753852265623,0.10861753852265624,14.936,2.32236487934509,0.23223648793450902,13.645,3.2532450545122114,0.32532450545122116,12.446,4.189844255246143,0.41898442552461435,11.532,2.409366748526947,0.2409366748526947,10.297,9.052365833355154,0.9052365833355154,7.414,1,1,1,1,1,1,1
star_2377,84.67827916666666,-7.212158611111112,211.14417345664307,-19.43551400363007,-0.11,-0.21,2.067,74.69444712819495,7.469444712819495,10.823,198.19831439152574,19.819831439152576,9.283,375.25842817179546,37.525842817179544,8.124,338.7792312994794,33.877923129947945,7.402,615.1738692986181,61.517386929861814,6.115,1330.1570248149612,133.01570248149613,3.442,2534.907385842339,253.4907385842339,1.296,1,1,1,1,1,1,1
star_2378,84.67869999999998,-6.944592500000001,210.89014525699722,-19.31650020731971,-0.32,-0.57,1.339,0.45340710052719846,0.04534071005271985,16.365,2.052579356021923,0.20525793560219233,14.245,3.1126511873915894,0.31126511873915896,13.327,3.6569311029959084,0.36569311029959084,12.319,6.7266352634296815,0.6726635263429682,11.018,10.702935602902429,1.0702935602902428,8.678,14.453136249478897,1.4453136249478897,6.906,1,1,1,1,1,1,1
star_2379,84.67927083333332,-6.990801388888889,210.93429005949477,-19.336506808919093,0.0,0.0,3.664,0.061501869448913046,0.006150186944891305,18.534,0.16229306290801776,0.016229306290801777,17.0,0.25558211230605443,0.025558211230605445,16.041,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2380,84.68009583333331,-6.969139722222223,210.91410486383424,-19.32615769119521,-0.74,-1.01,2.882,24.215214313253473,2.4215214313253473,12.046,104.49606983088117,10.449606983088117,9.978,238.3035187565291,23.83035187565291,8.617,363.00848655094876,36.300848655094875,7.327,474.0213247608898,47.40213247608898,6.398,316.15708041172877,31.61570804117288,5.002,603.0621848406587,60.30621848406587,2.855,1,1,1,1,1,1,1
star_2381,84.68069999999999,-7.026353611111111,210.9687235563099,-19.351011782317684,-0.52,-0.93,4.22,2.519348904363103,0.2519348904363103,14.503,16.730154693638962,1.6730154693638963,11.967,33.19941683214622,3.3199416832146222,10.757,34.22289763550801,3.4222897635508014,9.891,41.7443669776438,4.1744366977643805,9.036,27.333982521971013,2.7333982521971016,7.66,147.62574312055736,14.762574312055737,4.383,1,1,1,1,1,1,1
star_2382,84.68269166666666,-6.972856944444445,210.91884677073867,-19.325499046284158,-0.05,-0.14,2.719,7.061359413659797,0.7061359413659797,13.384,17.811477911350337,1.7811477911350337,11.899,24.139621437837384,2.4139621437837384,11.103,42.45382039563797,4.245382039563797,9.657,50.419423973372766,5.041942397337277,8.831,88.28825077673505,8.828825077673505,6.387,273.12540404572445,27.312540404572445,3.715,1,1,1,1,1,1,1
star_2383,84.68268749999999,-7.020316666666667,210.96391701817026,-19.34656554578727,1.5,1.24,6.182,0.07692868646700211,0.007692868646700212,18.291,1.2867671245581627,0.12867671245581627,14.752,3.3383391462141163,0.33383391462141165,13.251,8.339053848568474,0.8339053848568474,11.424,14.527734009506812,1.4527734009506812,10.182,115.21337860244739,11.52133786024474,6.098,1271.633899115286,127.16338991152861,2.045,1,1,1,1,1,1,1
star_2384,84.68323333333332,-7.052665277777778,210.99489961390884,-19.3604301148048,-0.61,-0.89,1.995,2.597097876027716,0.2597097876027716,14.47,9.636070231313917,0.9636070231313918,12.566,14.92555383083511,1.492555383083511,11.625,18.344960385025637,1.8344960385025637,10.568,23.302251200618304,2.3302251200618307,9.669,27.409613546799356,2.7409613546799356,7.657,39.18881187786038,3.918881187786038,5.823,1,1,1,1,1,1,1
star_2385,84.68364999999999,-7.092177222222222,211.0326335435495,-19.37758026780162,0.0,0.0,1.455,0.2255736241092695,0.022557362410926953,17.123,0.4923794928125215,0.04923794928125216,15.795,0.6605876576600075,0.06605876576600075,15.01,0.5146556895104248,0.051465568951042484,14.448,0.5387631453277654,0.05387631453277654,13.759,0.3492230591500581,0.03492230591500581,12.394,2.6276172045453277,0.2627617204545328,8.757,1,1,1,1,1,1,1
star_2386,84.68406249999998,-7.011266666666667,210.95596318516232,-19.34132697281405,0.42,-0.29,5.889,0.012673259190845635,0.0012673259190845636,20.249,0.3839723542993742,0.03839723542993742,16.065,1.8790159002740086,0.18790159002740087,13.875,3.0333098700552967,0.3033309870055297,12.522,5.667582879058899,0.5667582879058899,11.204,6.935901428019237,0.6935901428019238,9.149,82.33075475967902,8.233075475967903,5.017,1,1,1,1,1,1,1
star_2387,84.68448749999999,-7.3744563888888885,211.30144615282282,-19.50178161905691,0.0,0.0,1.562,0.24552081500261513,0.024552081500261516,17.031,0.9725231691391205,0.09725231691391206,15.056,1.6948468289078316,0.16948468289078317,13.987,1.7263020181716668,0.1726302018171667,13.134,1.9687831315135682,0.19687831315135684,12.352,0.4723924113726192,0.047239241137261925,12.066,2.292778479983289,0.2292778479983289,8.905,1,1,1,1,1,1,1
star_2388,84.68667083333331,-7.046414444444444,210.99056541245008,-19.35460002701891,-0.95,-1.14,2.201,3.417340999561763,0.3417340999561763,14.172,9.236340962035142,0.9236340962035142,12.612,13.87811414379789,1.387811414379789,11.704,13.763116253238781,1.3763116253238783,10.88,14.621700358278616,1.4621700358278618,10.175,10.127515403171286,1.0127515403171286,8.738,18.774228389804478,1.877422838980448,6.622,1,1,1,1,1,1,1
star_2389,84.68729583333332,-6.9707316666666665,210.918978600073,-19.320460459281907,-0.85,-0.98,2.032,8.092604516658682,0.8092604516658682,13.236,23.179280798205433,2.3179280798205433,11.613,36.77311798135765,3.677311798135765,10.646,49.376099352956984,4.937609935295699,9.493,54.12499630163278,5.412499630163278,8.754,44.86450829935266,4.486450829935266,7.122,62.858222626742496,6.28582226267425,5.31,1,1,1,1,1,1,1
star_2390,84.68759166666666,-7.0170375,210.9630913302442,-19.34074852608235,2.73,1.37,7.501,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.12098470089239295,0.012098470089239297,16.853,3.3536426044995387,0.3353642604499539,12.413,25.977531474393754,2.5977531474393754,9.551,121.64742277299362,12.164742277299363,6.039,1937.144852154302,193.71448521543022,1.588,1,1,1,1,1,1,1
star_2391,84.6890083333333,-7.182211111111111,211.12069963956938,-19.412708723432463,1.08,1.02,3.232,0.13344070170496336,0.013344070170496337,17.693,0.49602087787298754,0.04960208778729876,15.787,1.2552506505510057,0.12552506505510058,14.313,3.092550343757903,0.3092550343757903,12.501,14.554519747521304,1.4554519747521306,10.18,19.692593328496883,1.9692593328496883,8.016,272.6227515608069,27.26227515608069,3.717,1,1,1,1,1,1,1
star_2392,84.68974999999998,-7.017275,210.96432422078797,-19.338934147025643,0.0,0.0,7.501,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2393,84.69017499999998,-7.0054675,210.9533085972739,-19.333316818117723,0.0,0.0,5.099,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.03759503167993107,0.0037595031679931072,18.122,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2394,84.69016666666664,-7.015112222222222,210.96246456654978,-19.337603905602005,0.0,0.0,7.501,1594000.0,159400.0,0.0,0.05658482233652,0.005658482233652,18.144,1.2187944141023652,0.12187944141023653,14.345,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2395,84.69047916666665,-7.0329363888888885,210.97953975525812,-19.345233901000036,-0.37,-0.88,3.863,0.4957792167884107,0.04957792167884107,16.268,5.668915149244416,0.5668915149244417,13.142,18.311775492437178,1.831177549243718,11.403,19.912086868432365,1.9912086868432366,10.479,31.929923621986394,3.1929923621986394,9.327,35.14818570984361,3.514818570984361,7.387,90.52365833355158,9.052365833355159,4.914,1,1,1,1,1,1,1
star_2396,84.69246249999998,-7.013474722222222,210.96198086953845,-19.334835270069583,0.0,0.0,6.577,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.4847641057665452,0.04847641057665453,15.346,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2397,84.69277916666665,-7.031585833333334,210.97933019794667,-19.342588978652767,0.91,0.21,3.863,0.006116293493146918,0.0006116293493146919,21.04,0.2676085326017557,0.026760853260175573,16.457,2.361187389643216,0.23611873896432162,13.627,6.753311438052383,0.6753311438052383,11.653,22.9613743787513,2.2961374378751302,9.685,44.41226396479619,4.441226396479619,7.133,300.5813957629958,30.05813957629958,3.611,1,1,1,1,1,1,1
star_2398,84.69294999999998,-6.807620833333333,210.7668119129155,-19.24295715165345,0.0,0.0,0.46,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.017977547922744,0.0017977547922744,18.923,0.08247394679719632,0.008247394679719631,16.436,0.1792247072560074,0.01792247072560074,14.954,2.234101562921095,0.2234101562921095,10.379,3.9515010054894697,0.395150100548947,8.314,1,1,1,1,1,1,1
star_2399,84.69316666666666,-7.184766944444445,211.12506656361725,-19.410141622891285,-0.03,-0.33,2.766,0.39855505065441094,0.039855505065441096,16.505,1.6259229329465505,0.16259229329465508,14.498,2.7335716084575914,0.2733571608457592,13.468,2.2075816643284636,0.22075816643284638,12.867,2.8248661833109265,0.2824866183310927,11.96,1.5772586301805902,0.15772586301805902,10.757,48.03547579569703,4.803547579569703,5.602,1,1,1,1,1,1,1
star_2400,84.69384166666666,-7.093757777777777,211.03888809638678,-19.3692154739879,-0.07,-0.22,1.592,0.2578032078944958,0.02578032078944958,16.978,0.4336106661572678,0.04336106661572678,15.933,2.5347227052691768,0.2534722705269177,13.55,9.101579738145878,0.9101579738145879,11.329,10.476057649835127,1.0476057649835127,10.537,4.8473336324188105,0.4847333632418811,9.538,60.808192838242405,6.0808192838242405,5.346,1,1,1,1,1,1,1
star_2401,84.69476249999998,-7.0470299999999995,210.99492538840437,-19.347675695842838,0.0,0.0,2.252,0.7893839956611028,0.07893839956611029,15.763,2.799625603589744,0.27996256035897443,13.908,4.0358076119843425,0.4035807611984343,13.045,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2402,84.69510416666665,-7.085829444444444,211.03194400185882,-19.364577542079072,-0.81,-0.9,1.614,4.1161227438715375,0.41161227438715375,13.97,12.820352211198784,1.2820352211198784,12.256,19.387885897396362,1.9387885897396364,11.341,24.429623748188813,2.4429623748188813,10.257,25.037898797125916,2.503789879712592,9.591,19.692593328496883,1.9692593328496883,8.016,38.120807957306425,3.8120807957306426,5.853,1,1,1,1,1,1,1
star_2403,84.69535416666666,-6.998876666666667,210.94946695577303,-19.325785354724196,0.0,0.0,3.901,0.04100986286782758,0.004100986286782758,18.974,0.2569803738831703,0.02569803738831703,16.501,0.6521244074721351,0.06521244074721351,15.024,0.7993128194090311,0.07993128194090311,13.97,1.1657297490977043,0.11657297490977044,12.921,0.41030131832390615,0.04103013183239062,12.219,2.84683369046947,0.284683369046947,8.67,1,1,1,1,1,1,1
star_2404,84.69580833333332,-7.109165277777778,211.05444494170385,-19.374295964531125,-0.72,-0.94,1.393,0.3389130696620857,0.03389130696620857,16.681,1.0071634495764024,0.10071634495764024,15.018,1.6096462981004234,0.16096462981004234,14.043,1.8243861989946926,0.18243861989946927,13.074,2.059671120839593,0.2059671120839593,12.303,1.5441977395534647,0.15441977395534648,10.78,3.947863214087407,0.3947863214087407,8.315,1,1,1,1,1,1,1
star_2405,84.69655416666664,-7.044547777777778,210.99340346732893,-19.344981043843827,0.0,0.0,2.664,9.702604235018319,0.970260423501832,13.039,42.88446106807483,4.288446106807483,10.945,72.69933782139567,7.269933782139567,9.906,46.850774884094356,4.685077488409436,9.55,38.9581100159339,3.89581100159339,9.111,8.17905092781601,0.8179050927816012,8.97,2.2970058263574638,0.2297005826357464,8.903,1,1,1,1,1,1,1
star_2406,84.6968125,-7.031519444444444,210.9811491848346,-19.338971990647853,0.02,-0.64,4.195,0.08311670479506442,0.008311670479506442,18.207,2.1374696488044003,0.21374696488044004,14.201,14.92555383083511,1.492555383083511,11.625,40.17138250030163,4.017138250030164,9.717,94.84138329404131,9.48413832940413,8.145,105.56085821174592,10.556085821174593,6.193,228.2244119762364,22.822441197623643,3.91,1,1,1,1,1,1,1
star_2407,84.69706249999999,-7.0166825,210.9671742275539,-19.33216704989221,0.39,-0.3,5.091,0.036449226550537124,0.0036449226550537128,19.102,0.9653836887320719,0.0965383688732072,15.064,5.175239526563484,0.5175239526563484,12.775,9.451849074082771,0.9451849074082772,11.288,18.940780871184085,1.8940780871184086,9.894,15.671223785193412,1.5671223785193413,8.264,249.55259873524417,24.95525987352442,3.813,1,1,1,1,1,1,1
star_2408,84.69885416666665,-7.104149444444444,211.05109905092527,-19.36936337767846,-1.0,-1.21,1.392,3.8626763190035196,0.38626763190035196,14.039,13.203830988389058,1.3203830988389058,12.224,27.715993775416816,2.7715993775416816,10.953,26.638930099282625,2.6638930099282625,10.163,30.52093821262991,3.052093821262991,9.376,21.712154084661595,2.1712154084661597,7.91,31.62001683232408,3.162001683232408,6.056,1,1,1,1,1,1,1
star_2409,84.69909166666665,-7.007508611111111,210.95940883066487,-19.32629154860078,1.58,1.47,4.355,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.052714544128748306,0.005271454412874831,17.755,0.5914482869520098,0.059144828695200984,14.297,2.9093627877611574,0.2909362787761158,11.928,4.883182014672435,0.4883182014672436,9.53,54.84816429093661,5.484816429093661,5.458,1,1,1,1,1,1,1
star_2410,84.69927916666664,-7.742416666666667,211.6588150268646,-19.65089659599644,-1.09,-1.15,0.435,19.466519854835024,1.9466519854835025,12.283,28.80712762163156,2.8807127621631565,11.377,34.732053004394785,3.4732053004394787,10.708,31.096877172277463,3.1096877172277466,9.995,31.031150646777,3.1031150646777004,9.358,26.079719280625774,2.6079719280625775,7.711,29.024322885687997,2.9024322885688,6.149,1,1,1,1,1,1,1
star_2411,84.70013333333333,-7.013735277777778,210.96580834673364,-19.328127958718575,-0.01,-0.11,4.069,0.3788683416880056,0.037886834168800565,16.56,3.850347762365395,0.38503477623653953,13.562,10.081623047894707,1.0081623047894708,12.051,4.348272754087911,0.4348272754087911,12.131,4.945359634633878,0.4945359634633878,11.352,7.276171257293372,0.7276171257293372,9.097,107.34012502168713,10.734012502168714,4.729,1,1,1,1,1,1,1
star_2412,84.70132083333333,-7.045485,210.9965175587295,-19.341156902912644,0.0,0.0,2.511,0.006700208493590598,0.0006700208493590599,20.941,0.07717914385289483,0.007717914385289484,17.807,0.22015596409255983,0.022015596409255985,16.203,0.4860901024534075,0.048609010245340756,14.51,0.7730327254889658,0.07730327254889659,13.367,0.37419924971342117,0.03741992497134212,12.319,3.3478199788548095,0.33478199788548096,8.494,1,1,1,1,1,1,1
star_2413,84.70184583333331,-7.001813611111111,210.95528605663563,-19.32131464503183,-0.35,-0.67,3.488,1.0113193504664875,0.10113193504664875,15.494,4.732601713584581,0.4732601713584581,13.338,9.288176405236321,0.9288176405236321,12.14,10.703277324738977,1.0703277324738978,11.153,14.092819180041937,1.4092819180041938,10.215,21.77222994310388,2.1772229943103882,7.907,43.487265190097915,4.348726519009792,5.71,1,1,1,1,1,1,1
star_2414,84.70213333333332,-7.00036,210.95403986592078,-19.32041385449341,-0.51,-0.92,2.902,0.1935924058718946,0.019359240587189464,17.289,1.385160047629351,0.1385160047629351,14.672,3.4004035047376253,0.3400403504737626,13.231,4.5911002738147735,0.4591100273814774,12.072,5.641542701103995,0.5641542701103995,11.209,5.653311453715785,0.5653311453715786,9.371,13.340192507875532,1.3340192507875532,6.993,1,1,1,1,1,1,1
